,0
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/11/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/4/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/18/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/24/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/33/model.obj,398c1d570b642b6cf91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/34/model.obj,398c1d570b642b6cf91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/31/model.obj,398c1d570b642b6cf91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/19/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/3/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/23/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/16/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/13/model.obj,eb1019c438090004db6175ef18ad3f80
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/8/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/28/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/20/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/30/model.obj,94e5d7fb2ff59ff98a94168388287ad5
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/14/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/6/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/2/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/15/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/10/model.obj,b13a4df698183bf9afb6676a5cd782b6
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/9/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/7/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/0/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/32/model.obj,791c488a167bd73f91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/29/model.obj,524bfc8159111e4571697d26793100d2
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/1/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/26/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/22/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0624_00/5/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0558_00/3/model.obj,bf236db6dfa517aa456cbf78e1e89022
/global/scratch/akashgokul/mined_scannet_chairs/scene0489_00/4/model.obj,d619fd50c4d0fb46dea83bbf303af433
/global/scratch/akashgokul/mined_scannet_chairs/scene0489_00/3/model.obj,d619fd50c4d0fb46dea83bbf303af433
/global/scratch/akashgokul/mined_scannet_chairs/scene0489_00/2/model.obj,d619fd50c4d0fb46dea83bbf303af433
/global/scratch/akashgokul/mined_scannet_chairs/scene0075_00/4/model.obj,65b21a2af8709510f91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0075_00/3/model.obj,65b21a2af8709510f91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0075_00/2/model.obj,65b21a2af8709510f91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0075_00/0/model.obj,65b21a2af8709510f91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0075_00/1/model.obj,65b21a2af8709510f91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0075_00/5/model.obj,65b21a2af8709510f91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0050_00/4/model.obj,10de9af4e91682851e5f7bff98fb8d02
/global/scratch/akashgokul/mined_scannet_chairs/scene0050_00/5/model.obj,c2ad96f56ec726d270a43c2d978e502e
/global/scratch/akashgokul/mined_scannet_chairs/scene0634_00/4/model.obj,a1ee33aadb4754a492d9da2668ec34c
/global/scratch/akashgokul/mined_scannet_chairs/scene0634_00/3/model.obj,a1ee33aadb4754a492d9da2668ec34c
/global/scratch/akashgokul/mined_scannet_chairs/scene0634_00/6/model.obj,a1ee33aadb4754a492d9da2668ec34c
/global/scratch/akashgokul/mined_scannet_chairs/scene0634_00/2/model.obj,a1ee33aadb4754a492d9da2668ec34c
/global/scratch/akashgokul/mined_scannet_chairs/scene0634_00/0/model.obj,a1ee33aadb4754a492d9da2668ec34c
/global/scratch/akashgokul/mined_scannet_chairs/scene0634_00/1/model.obj,a1ee33aadb4754a492d9da2668ec34c
/global/scratch/akashgokul/mined_scannet_chairs/scene0634_00/5/model.obj,a1ee33aadb4754a492d9da2668ec34c
/global/scratch/akashgokul/mined_scannet_chairs/scene0215_00/11/model.obj,d619fd50c4d0fb46dea83bbf303af433
/global/scratch/akashgokul/mined_scannet_chairs/scene0215_00/4/model.obj,b50529fcea40cea9e8f8c11a24c52ebb
/global/scratch/akashgokul/mined_scannet_chairs/scene0215_00/3/model.obj,b50529fcea40cea9e8f8c11a24c52ebb
/global/scratch/akashgokul/mined_scannet_chairs/scene0215_00/13/model.obj,d619fd50c4d0fb46dea83bbf303af433
/global/scratch/akashgokul/mined_scannet_chairs/scene0215_00/12/model.obj,d619fd50c4d0fb46dea83bbf303af433
/global/scratch/akashgokul/mined_scannet_chairs/scene0215_00/8/model.obj,b50529fcea40cea9e8f8c11a24c52ebb
/global/scratch/akashgokul/mined_scannet_chairs/scene0215_00/14/model.obj,d619fd50c4d0fb46dea83bbf303af433
/global/scratch/akashgokul/mined_scannet_chairs/scene0215_00/6/model.obj,b50529fcea40cea9e8f8c11a24c52ebb
/global/scratch/akashgokul/mined_scannet_chairs/scene0215_00/2/model.obj,b50529fcea40cea9e8f8c11a24c52ebb
/global/scratch/akashgokul/mined_scannet_chairs/scene0215_00/15/model.obj,d619fd50c4d0fb46dea83bbf303af433
/global/scratch/akashgokul/mined_scannet_chairs/scene0215_00/10/model.obj,d619fd50c4d0fb46dea83bbf303af433
/global/scratch/akashgokul/mined_scannet_chairs/scene0215_00/7/model.obj,b50529fcea40cea9e8f8c11a24c52ebb
/global/scratch/akashgokul/mined_scannet_chairs/scene0215_00/1/model.obj,b50529fcea40cea9e8f8c11a24c52ebb
/global/scratch/akashgokul/mined_scannet_chairs/scene0215_00/5/model.obj,b50529fcea40cea9e8f8c11a24c52ebb
/global/scratch/akashgokul/mined_scannet_chairs/scene0646_00/4/model.obj,5c027016e14cac15ffff2fb60b0d6e6
/global/scratch/akashgokul/mined_scannet_chairs/scene0646_00/3/model.obj,ca4900c42b8016ef8397cd720acaa508
/global/scratch/akashgokul/mined_scannet_chairs/scene0646_00/1/model.obj,e7304e89fb763e45507243968c1db8f3
/global/scratch/akashgokul/mined_scannet_chairs/scene0333_00/2/model.obj,4785c094e81a5f8e3002761e7a3ba3bd
/global/scratch/akashgokul/mined_scannet_chairs/scene0333_00/5/model.obj,bdc892547cceb2ef34dedfee80b7006
/global/scratch/akashgokul/mined_scannet_chairs/scene0442_00/4/model.obj,4179c276ee8dacfc8cbd400aa99bee96
/global/scratch/akashgokul/mined_scannet_chairs/scene0442_00/3/model.obj,4179c276ee8dacfc8cbd400aa99bee96
/global/scratch/akashgokul/mined_scannet_chairs/scene0442_00/6/model.obj,4179c276ee8dacfc8cbd400aa99bee96
/global/scratch/akashgokul/mined_scannet_chairs/scene0442_00/2/model.obj,4179c276ee8dacfc8cbd400aa99bee96
/global/scratch/akashgokul/mined_scannet_chairs/scene0442_00/7/model.obj,4179c276ee8dacfc8cbd400aa99bee96
/global/scratch/akashgokul/mined_scannet_chairs/scene0442_00/5/model.obj,4179c276ee8dacfc8cbd400aa99bee96
/global/scratch/akashgokul/mined_scannet_chairs/scene0027_00/3/model.obj,81889ad00179daf8adb91c074e672e22
/global/scratch/akashgokul/mined_scannet_chairs/scene0027_00/2/model.obj,81889ad00179daf8adb91c074e672e22
/global/scratch/akashgokul/mined_scannet_chairs/scene0027_00/0/model.obj,81889ad00179daf8adb91c074e672e22
/global/scratch/akashgokul/mined_scannet_chairs/scene0027_00/1/model.obj,81889ad00179daf8adb91c074e672e22
/global/scratch/akashgokul/mined_scannet_chairs/scene0647_00/3/model.obj,7720c68121497e555a28000e191ea2c9
/global/scratch/akashgokul/mined_scannet_chairs/scene0588_00/11/model.obj,b72342e210414024e3e472a115551ec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0588_00/13/model.obj,b72342e210414024e3e472a115551ec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0588_00/12/model.obj,b72342e210414024e3e472a115551ec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0588_00/14/model.obj,b72342e210414024e3e472a115551ec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0588_00/15/model.obj,b72342e210414024e3e472a115551ec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0588_00/10/model.obj,b72342e210414024e3e472a115551ec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0329_00/5/model.obj,38bdba5f6455c5ff91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0453_00/4/model.obj,541746ddb47aa2af4e186c8346f12e6
/global/scratch/akashgokul/mined_scannet_chairs/scene0453_00/3/model.obj,541746ddb47aa2af4e186c8346f12e6
/global/scratch/akashgokul/mined_scannet_chairs/scene0453_00/2/model.obj,541746ddb47aa2af4e186c8346f12e6
/global/scratch/akashgokul/mined_scannet_chairs/scene0453_00/1/model.obj,541746ddb47aa2af4e186c8346f12e6
/global/scratch/akashgokul/mined_scannet_chairs/scene0691_00/4/model.obj,8e76d0002b592ef91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0691_00/8/model.obj,8e76d0002b592ef91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0691_00/6/model.obj,8e76d0002b592ef91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0691_00/7/model.obj,8e76d0002b592ef91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0691_00/5/model.obj,8e76d0002b592ef91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0520_00/11/model.obj,cbf18927a23084bd4a62dd9e5e4067d1
/global/scratch/akashgokul/mined_scannet_chairs/scene0520_00/10/model.obj,bf89775d876f6849f2b7580a739cd4d5
/global/scratch/akashgokul/mined_scannet_chairs/scene0342_00/17/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0342_00/11/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0342_00/4/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0342_00/3/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0342_00/16/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0342_00/13/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0342_00/12/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0342_00/8/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0342_00/14/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0342_00/6/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0342_00/2/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0342_00/15/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0342_00/10/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0342_00/9/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0342_00/7/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0342_00/1/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0342_00/5/model.obj,fb6c81cc88761a927cf3afd3f215c3ae
/global/scratch/akashgokul/mined_scannet_chairs/scene0694_00/11/model.obj,5b1d0dad82acd6e5893104fdda835c64
/global/scratch/akashgokul/mined_scannet_chairs/scene0694_00/18/model.obj,1be38f2624022098f71e06115e9c3b3e
/global/scratch/akashgokul/mined_scannet_chairs/scene0694_00/3/model.obj,c04c13649c4cbc5ebed0f345f50b6a5
/global/scratch/akashgokul/mined_scannet_chairs/scene0694_00/8/model.obj,cbf18927a23084bd4a62dd9e5e4067d1
/global/scratch/akashgokul/mined_scannet_chairs/scene0694_00/6/model.obj,cbf18927a23084bd4a62dd9e5e4067d1
/global/scratch/akashgokul/mined_scannet_chairs/scene0694_00/9/model.obj,5b1d0dad82acd6e5893104fdda835c64
/global/scratch/akashgokul/mined_scannet_chairs/scene0694_00/7/model.obj,cbf18927a23084bd4a62dd9e5e4067d1
/global/scratch/akashgokul/mined_scannet_chairs/scene0694_00/1/model.obj,c04c13649c4cbc5ebed0f345f50b6a5
/global/scratch/akashgokul/mined_scannet_chairs/scene0694_00/5/model.obj,cbf18927a23084bd4a62dd9e5e4067d1
/global/scratch/akashgokul/mined_scannet_chairs/scene0173_00/11/model.obj,8e76d0002b592ef91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0173_00/4/model.obj,b78f64455e41db28341ebff340b2c71a
/global/scratch/akashgokul/mined_scannet_chairs/scene0173_00/13/model.obj,8e76d0002b592ef91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0173_00/12/model.obj,8e76d0002b592ef91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0173_00/8/model.obj,8e76d0002b592ef91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0173_00/14/model.obj,8e76d0002b592ef91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0173_00/6/model.obj,33e436e30da86f3bc5beea20858a99d5
/global/scratch/akashgokul/mined_scannet_chairs/scene0173_00/10/model.obj,8e76d0002b592ef91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0173_00/9/model.obj,8e76d0002b592ef91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0173_00/5/model.obj,33e436e30da86f3bc5beea20858a99d5
/global/scratch/akashgokul/mined_scannet_chairs/scene0318_00/2/model.obj,f4a36a5ae5a596942d19175e7d19b7cb
/global/scratch/akashgokul/mined_scannet_chairs/scene0318_00/1/model.obj,f4a36a5ae5a596942d19175e7d19b7cb
/global/scratch/akashgokul/mined_scannet_chairs/scene0513_00/17/model.obj,6ecec258a1b6fe2a6fee8e2140acec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0513_00/21/model.obj,6ecec258a1b6fe2a6fee8e2140acec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0513_00/11/model.obj,6ecec258a1b6fe2a6fee8e2140acec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0513_00/18/model.obj,6ecec258a1b6fe2a6fee8e2140acec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0513_00/19/model.obj,6ecec258a1b6fe2a6fee8e2140acec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0513_00/16/model.obj,6ecec258a1b6fe2a6fee8e2140acec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0513_00/13/model.obj,6ecec258a1b6fe2a6fee8e2140acec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0513_00/12/model.obj,6ecec258a1b6fe2a6fee8e2140acec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0513_00/8/model.obj,6ecec258a1b6fe2a6fee8e2140acec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0513_00/20/model.obj,6ecec258a1b6fe2a6fee8e2140acec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0513_00/14/model.obj,6ecec258a1b6fe2a6fee8e2140acec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0513_00/6/model.obj,6ecec258a1b6fe2a6fee8e2140acec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0513_00/15/model.obj,6ecec258a1b6fe2a6fee8e2140acec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0513_00/10/model.obj,6ecec258a1b6fe2a6fee8e2140acec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0513_00/9/model.obj,6ecec258a1b6fe2a6fee8e2140acec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0513_00/7/model.obj,6ecec258a1b6fe2a6fee8e2140acec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0098_00/13/model.obj,64a699cf5b2a43473f7e27638e63d848
/global/scratch/akashgokul/mined_scannet_chairs/scene0098_00/12/model.obj,dfc9e6a84553253ef91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0098_00/9/model.obj,dfc9e6a84553253ef91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0098_00/5/model.obj,dfc9e6a84553253ef91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0474_00/13/model.obj,5d60590d192c52553a23b8cb1a985a11
/global/scratch/akashgokul/mined_scannet_chairs/scene0474_00/8/model.obj,5d60590d192c52553a23b8cb1a985a11
/global/scratch/akashgokul/mined_scannet_chairs/scene0474_00/10/model.obj,d619fd50c4d0fb46dea83bbf303af433
/global/scratch/akashgokul/mined_scannet_chairs/scene0474_00/9/model.obj,5d60590d192c52553a23b8cb1a985a11
/global/scratch/akashgokul/mined_scannet_chairs/scene0419_00/7/model.obj,764866604b035caacd0362ae35d1beb4
/global/scratch/akashgokul/mined_scannet_chairs/scene0419_00/1/model.obj,3211fc4f31b15964aee892adc836ce83
/global/scratch/akashgokul/mined_scannet_chairs/scene0386_00/4/model.obj,2fe5d78dfd82bafbcec24f0586fc0928
/global/scratch/akashgokul/mined_scannet_chairs/scene0386_00/3/model.obj,2fe5d78dfd82bafbcec24f0586fc0928
/global/scratch/akashgokul/mined_scannet_chairs/scene0386_00/8/model.obj,2fe5d78dfd82bafbcec24f0586fc0928
/global/scratch/akashgokul/mined_scannet_chairs/scene0386_00/6/model.obj,2fe5d78dfd82bafbcec24f0586fc0928
/global/scratch/akashgokul/mined_scannet_chairs/scene0386_00/2/model.obj,2fe5d78dfd82bafbcec24f0586fc0928
/global/scratch/akashgokul/mined_scannet_chairs/scene0386_00/9/model.obj,2fe5d78dfd82bafbcec24f0586fc0928
/global/scratch/akashgokul/mined_scannet_chairs/scene0386_00/7/model.obj,2fe5d78dfd82bafbcec24f0586fc0928
/global/scratch/akashgokul/mined_scannet_chairs/scene0386_00/5/model.obj,2fe5d78dfd82bafbcec24f0586fc0928
/global/scratch/akashgokul/mined_scannet_chairs/scene0594_00/4/model.obj,a3ba66bb0fbded22c5beea20858a99d5
/global/scratch/akashgokul/mined_scannet_chairs/scene0594_00/3/model.obj,a3ba66bb0fbded22c5beea20858a99d5
/global/scratch/akashgokul/mined_scannet_chairs/scene0594_00/6/model.obj,a3ba66bb0fbded22c5beea20858a99d5
/global/scratch/akashgokul/mined_scannet_chairs/scene0594_00/2/model.obj,a3ba66bb0fbded22c5beea20858a99d5
/global/scratch/akashgokul/mined_scannet_chairs/scene0594_00/0/model.obj,a3ba66bb0fbded22c5beea20858a99d5
/global/scratch/akashgokul/mined_scannet_chairs/scene0594_00/1/model.obj,a3ba66bb0fbded22c5beea20858a99d5
/global/scratch/akashgokul/mined_scannet_chairs/scene0594_00/5/model.obj,a3ba66bb0fbded22c5beea20858a99d5
/global/scratch/akashgokul/mined_scannet_chairs/scene0037_00/4/model.obj,fe224defdf08a99a3002761e7a3ba3bd
/global/scratch/akashgokul/mined_scannet_chairs/scene0037_00/3/model.obj,fe224defdf08a99a3002761e7a3ba3bd
/global/scratch/akashgokul/mined_scannet_chairs/scene0037_00/8/model.obj,fe224defdf08a99a3002761e7a3ba3bd
/global/scratch/akashgokul/mined_scannet_chairs/scene0037_00/6/model.obj,fe224defdf08a99a3002761e7a3ba3bd
/global/scratch/akashgokul/mined_scannet_chairs/scene0037_00/2/model.obj,fe224defdf08a99a3002761e7a3ba3bd
/global/scratch/akashgokul/mined_scannet_chairs/scene0037_00/7/model.obj,fe224defdf08a99a3002761e7a3ba3bd
/global/scratch/akashgokul/mined_scannet_chairs/scene0037_00/1/model.obj,fe224defdf08a99a3002761e7a3ba3bd
/global/scratch/akashgokul/mined_scannet_chairs/scene0037_00/5/model.obj,fe224defdf08a99a3002761e7a3ba3bd
/global/scratch/akashgokul/mined_scannet_chairs/scene0167_00/4/model.obj,673c396b8989cd1971a782a4379556c7
/global/scratch/akashgokul/mined_scannet_chairs/scene0241_00/6/model.obj,510b1295f70873e2f91663a74ccd2338
/global/scratch/akashgokul/mined_scannet_chairs/scene0169_00/21/model.obj,76710f51915396e0327289c00b6dc9ca
/global/scratch/akashgokul/mined_scannet_chairs/scene0169_00/11/model.obj,b455c3037b013d85492d9da2668ec34c
/global/scratch/akashgokul/mined_scannet_chairs/scene0169_00/4/model.obj,b455c3037b013d85492d9da2668ec34c
/global/scratch/akashgokul/mined_scannet_chairs/scene0169_00/18/model.obj,76710f51915396e0327289c00b6dc9ca
/global/scratch/akashgokul/mined_scannet_chairs/scene0169_00/24/model.obj,76710f51915396e0327289c00b6dc9ca
/global/scratch/akashgokul/mined_scannet_chairs/scene0169_00/19/model.obj,76710f51915396e0327289c00b6dc9ca
/global/scratch/akashgokul/mined_scannet_chairs/scene0169_00/3/model.obj,b455c3037b013d85492d9da2668ec34c
/global/scratch/akashgokul/mined_scannet_chairs/scene0169_00/23/model.obj,76710f51915396e0327289c00b6dc9ca
/global/scratch/akashgokul/mined_scannet_chairs/scene0169_00/13/model.obj,b455c3037b013d85492d9da2668ec34c
/global/scratch/akashgokul/mined_scannet_chairs/scene0169_00/12/model.obj,b455c3037b013d85492d9da2668ec34c
/global/scratch/akashgokul/mined_scannet_chairs/scene0169_00/8/model.obj,39311ad85e77d3b7492d9da2668ec34c
/global/scratch/akashgokul/mined_scannet_chairs/scene0169_00/20/model.obj,76710f51915396e0327289c00b6dc9ca
/global/scratch/akashgokul/mined_scannet_chairs/scene0169_00/14/model.obj,b455c3037b013d85492d9da2668ec34c
/global/scratch/akashgokul/mined_scannet_chairs/scene0169_00/2/model.obj,39311ad85e77d3b7492d9da2668ec34c
/global/scratch/akashgokul/mined_scannet_chairs/scene0169_00/10/model.obj,b455c3037b013d85492d9da2668ec34c
/global/scratch/akashgokul/mined_scannet_chairs/scene0169_00/9/model.obj,b455c3037b013d85492d9da2668ec34c
/global/scratch/akashgokul/mined_scannet_chairs/scene0169_00/7/model.obj,b455c3037b013d85492d9da2668ec34c
/global/scratch/akashgokul/mined_scannet_chairs/scene0169_00/0/model.obj,b455c3037b013d85492d9da2668ec34c
/global/scratch/akashgokul/mined_scannet_chairs/scene0169_00/1/model.obj,39311ad85e77d3b7492d9da2668ec34c
/global/scratch/akashgokul/mined_scannet_chairs/scene0169_00/22/model.obj,76710f51915396e0327289c00b6dc9ca
/global/scratch/akashgokul/mined_scannet_chairs/scene0169_00/5/model.obj,39311ad85e77d3b7492d9da2668ec34c
/global/scratch/akashgokul/mined_scannet_chairs/scene0031_00/11/model.obj,b1c221e3ec7fe34782b50ea5cffa80bd
/global/scratch/akashgokul/mined_scannet_chairs/scene0031_00/12/model.obj,b1c221e3ec7fe34782b50ea5cffa80bd
/global/scratch/akashgokul/mined_scannet_chairs/scene0031_00/10/model.obj,b1c221e3ec7fe34782b50ea5cffa80bd
/global/scratch/akashgokul/mined_scannet_chairs/scene0692_00/4/model.obj,bf236db6dfa517aa456cbf78e1e89022
/global/scratch/akashgokul/mined_scannet_chairs/scene0692_00/3/model.obj,d2fe67741e0f3cc845613f5c2df1029a
/global/scratch/akashgokul/mined_scannet_chairs/scene0692_00/6/model.obj,8ab6783b1dfbf3a8a5d9ad16964840ab
/global/scratch/akashgokul/mined_scannet_chairs/scene0692_00/2/model.obj,d2fe67741e0f3cc845613f5c2df1029a
/global/scratch/akashgokul/mined_scannet_chairs/scene0692_00/1/model.obj,8ab6783b1dfbf3a8a5d9ad16964840ab
/global/scratch/akashgokul/mined_scannet_chairs/scene0692_00/5/model.obj,8ab6783b1dfbf3a8a5d9ad16964840ab
/global/scratch/akashgokul/mined_scannet_chairs/scene0017_00/4/model.obj,34160b90f6abd883c731e4cb72d7c0af
/global/scratch/akashgokul/mined_scannet_chairs/scene0017_00/7/model.obj,49a3b0242c13f92da6fee8e2140acec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0017_00/0/model.obj,9368cd9028151e1e9d51a07a5989d077
/global/scratch/akashgokul/mined_scannet_chairs/scene0017_00/5/model.obj,49a3b0242c13f92da6fee8e2140acec9
/global/scratch/akashgokul/mined_scannet_chairs/scene0258_00/8/model.obj,9368cd9028151e1e9d51a07a5989d077
/global/scratch/akashgokul/mined_scannet_chairs/scene0258_00/6/model.obj,9368cd9028151e1e9d51a07a5989d077
/global/scratch/akashgokul/mined_scannet_chairs/scene0258_00/7/model.obj,9368cd9028151e1e9d51a07a5989d077
/global/scratch/akashgokul/mined_scannet_chairs/scene0258_00/0/model.obj,4a0b61d33846824ab1f04c301b6ccc90
/global/scratch/akashgokul/mined_scannet_chairs/scene0258_00/1/model.obj,4a0b61d33846824ab1f04c301b6ccc90
/global/scratch/akashgokul/mined_scannet_chairs/scene0258_00/5/model.obj,9368cd9028151e1e9d51a07a5989d077
/global/scratch/akashgokul/mined_scannet_chairs/scene0171_00/4/model.obj,7f2854516404a3a7de03ab2a27ba7531
/global/scratch/akashgokul/mined_scannet_chairs/scene0171_00/3/model.obj,7f2854516404a3a7de03ab2a27ba7531
/global/scratch/akashgokul/mined_scannet_chairs/scene0171_00/8/model.obj,7f2854516404a3a7de03ab2a27ba7531
/global/scratch/akashgokul/mined_scannet_chairs/scene0171_00/6/model.obj,7f2854516404a3a7de03ab2a27ba7531
/global/scratch/akashgokul/mined_scannet_chairs/scene0171_00/7/model.obj,7f2854516404a3a7de03ab2a27ba7531
/global/scratch/akashgokul/mined_scannet_chairs/scene0171_00/5/model.obj,7f2854516404a3a7de03ab2a27ba7531
